,track_title,album_title,artist_name
1845,Million Dollar Bill (Todd Edwards Remix),Million Dollar Bill (Todd Edwards Remix),Majestic
1846,Million Dollar Bill (Todd Edwards Extended Remix),Million Dollar Bill (Todd Edwards Remix),Majestic
1847,Butterz,Butterz,Majestic
1848,Million Dollar Bill (Majestic VIP),Million Dollar Bill (Majestic VIP),Majestic
1849,Million Dollar Bill (Extended Mix),Million Dollar Bill (Extended Mix),Majestic
1850,Million Dollar Bill,Million Dollar Bill,Majestic
1851,Million Dollar Bill (Extended Mix),Million Dollar Bill,Majestic
1852,Dance All Night,Dance All Night,Majestic
1853,Dance All Night (Extended Mix),Dance All Night,Majestic
1854,Dance All Night (feat. Sara Sukkha),Dance All Night,Majestic
1855,Annihilator,Annihilator,Majestic
1856,Annihilator (Extended Mix),Annihilator (Extended Mix),Majestic
1857,Sweat (Club Mix),Sweat (Club Mix),Majestic
1858,So Heavy I Fell Through the Earth (Art Mix),Miss Anthropocene (Deluxe Edition),Grimes
1859,Darkseid,Miss Anthropocene (Deluxe Edition),Grimes
1860,Delete Forever,Miss Anthropocene (Deluxe Edition),Grimes
1861,Violence (Original Mix),Miss Anthropocene (Deluxe Edition),Grimes
1862,4ÆM,Miss Anthropocene (Deluxe Edition),Grimes
1863,New Gods,Miss Anthropocene (Deluxe Edition),Grimes
1864,My Name is Dark (Art Mix),Miss Anthropocene (Deluxe Edition),Grimes
1865,You'll miss me when I'm not around,Miss Anthropocene (Deluxe Edition),Grimes
1866,Before the Fever,Miss Anthropocene (Deluxe Edition),Grimes
1867,IDORU,Miss Anthropocene (Deluxe Edition),Grimes
1868,We Appreciate Power,Miss Anthropocene (Deluxe Edition),Grimes
1869,So Heavy I Fell Through the Earth (Algorithm Mix),Miss Anthropocene (Deluxe Edition),Grimes
1870,Violence (Club Mix),Miss Anthropocene (Deluxe Edition),Grimes
1871,My Name is Dark (Algorithm Mix),Miss Anthropocene (Deluxe Edition),Grimes
1872,IDORU (Algorithm Mix),Miss Anthropocene (Deluxe Edition),Grimes
1873,So Heavy I Fell Through the Earth (Art Mix),Miss Anthropocene,Grimes
1874,Darkseid,Miss Anthropocene,Grimes
1875,Delete Forever,Miss Anthropocene,Grimes
1876,Violence (Original Mix),Miss Anthropocene,Grimes
1877,4ÆM,Miss Anthropocene,Grimes
1878,New Gods,Miss Anthropocene,Grimes
1879,My Name is Dark (Art Mix),Miss Anthropocene,Grimes
1880,You'll miss me when I'm not around,Miss Anthropocene,Grimes
1881,Before the Fever,Miss Anthropocene,Grimes
1882,IDORU,Miss Anthropocene,Grimes
1883,So Heavy I Fell Through the Earth (ANNA Remix),Miss Anthropocene (Rave Edition),Grimes
1884,Darkseid (Richie Hawtin Remix),Miss Anthropocene (Rave Edition),Grimes
1885,Delete Forever (Channel Tres Remix),Miss Anthropocene (Rave Edition),Grimes
1886,Violence (REZZ Remix),Miss Anthropocene (Rave Edition),Grimes
1887,4ÆM,Miss Anthropocene (Rave Edition),Grimes
1888,My Name is Dark (Julien Bracht Remix),Miss Anthropocene (Rave Edition),Grimes
1889,You'll miss me when I'm not around (Things You Say Remix),Miss Anthropocene (Rave Edition),Grimes
1890,Before the Fever,Miss Anthropocene (Rave Edition),Grimes
1891,IDORU (Modeselektor Remix),Miss Anthropocene (Rave Edition),Grimes
1892,We Appreciate Power (BloodPop® Remix),Miss Anthropocene (Rave Edition),Grimes
1893,laughing and not being normal,Art Angels,Grimes
1894,California,Art Angels,Grimes
1895,SCREAM,Art Angels,Grimes
1896,Flesh without Blood,Art Angels,Grimes
1897,Belly of the Beat,Art Angels,Grimes
1898,Kill V. Maim,Art Angels,Grimes
1899,Artangels,Art Angels,Grimes
1900,Easily,Art Angels,Grimes
1901,Pin,Art Angels,Grimes
1902,Realiti,Art Angels,Grimes
1903,World Princess part II,Art Angels,Grimes
1904,Venus Fly,Art Angels,Grimes
1905,Life in the Vivid Dream,Art Angels,Grimes
1906,Butterfly,Art Angels,Grimes
1907,Infinite Love without Fulfilment,Visions,Grimes
1908,Genesis,Visions,Grimes
1909,Oblivion,Visions,Grimes
1910,Eight,Visions,Grimes
1911,Circumambient,Visions,Grimes
1912,Vowels = space and time,Visions,Grimes
1913,Visiting Statue,Visions,Grimes
1914,Be a Body,Visions,Grimes
1915,Colour of Moonlight (Antiochus),Visions,Grimes
1916,Symphonia IX (My Wait Is U),Visions,Grimes
1917,Nightmusic,Visions,Grimes
1918,Skin,Visions,Grimes
1919,Know the Way,Visions,Grimes
1920,Image (Grimes Special),Image (Grimes Special),Grimes
1921,My Name is Dark (Art Mix),My Name is Dark,Grimes
1922,My Name is Dark (Algorithm Mix),My Name is Dark,Grimes
1923,4ÆM,4ÆM,Grimes
1924,So Heavy I Fell Through the Earth (Art Mix),So Heavy I Fell Through the Earth,Grimes
1925,So Heavy I Fell Through the Earth (Algorithm Mix),So Heavy I Fell Through the Earth,Grimes
1926,Violence (Original Mix),Violence,Grimes
1927,Violence (Club Mix),Violence,Grimes
1928,Onlooker,AI Meditations,Grimes
1929,Spacious Awareness,AI Meditations,Grimes
1930,Story of Your Own,AI Meditations,Grimes
1931,We Appreciate Power (Algorithm Mix),We Appreciate Power (Algorithm Mix),Grimes
1932,Pretty Dark (Demo),Pretty Dark (Demo),Grimes
1933,We Appreciate Power (BloodPop® Remix),We Appreciate Power (BloodPop® Remix),Grimes
1934,We Appreciate Power,We Appreciate Power,Grimes
1935,We Appreciate Power (Nightcore Remix),We Appreciate Power,Grimes
1936,Kill V. Maim (Little Jimmy Urine Remix),Kill V. Maim (Little Jimmy Urine Remix),Grimes
1937,Entropy,Entropy,Grimes
1938,Realiti (Demo),Realiti (Demo),Grimes
1939,Go,Go,Grimes
1940,Dangerous,I See You,The xx
1941,Say Something Loving,I See You,The xx
1942,Lips,I See You,The xx
1943,A Violent Noise,I See You,The xx
1944,Performance,I See You,The xx
1945,Replica,I See You,The xx
1946,Brave For You,I See You,The xx
1947,On Hold,I See You,The xx
1948,I Dare You,I See You,The xx
1949,Test Me,I See You,The xx
1950,Dangerous,I See You (Deluxe),The xx
1951,Say Something Loving,I See You (Deluxe),The xx
1952,Lips,I See You (Deluxe),The xx
1953,A Violent Noise,I See You (Deluxe),The xx
1954,Performance,I See You (Deluxe),The xx
1955,Replica,I See You (Deluxe),The xx
1956,Brave For You,I See You (Deluxe),The xx
1957,On Hold,I See You (Deluxe),The xx
1958,I Dare You,I See You (Deluxe),The xx
1959,Test Me,I See You (Deluxe),The xx
1960,Naive,I See You (Deluxe),The xx
1961,Seasons Run,I See You (Deluxe),The xx
1962,Brave For You (Marfa Demo),I See You (Deluxe),The xx
1963,Angels,Coexist,The xx
1964,Chained,Coexist,The xx
1965,Fiction,Coexist,The xx
1966,Try,Coexist,The xx
1967,Reunion,Coexist,The xx
1968,Sunset,Coexist,The xx
1969,Missing,Coexist,The xx
1970,Tides,Coexist,The xx
1971,Unfold,Coexist,The xx
1972,Swept Away,Coexist,The xx
1973,Our Song,Coexist,The xx
1974,Angels,Coexist (Deluxe),The xx
1975,Chained,Coexist (Deluxe),The xx
1976,Fiction,Coexist (Deluxe),The xx
1977,Try,Coexist (Deluxe),The xx
1978,Reunion,Coexist (Deluxe),The xx
1979,Sunset,Coexist (Deluxe),The xx
1980,Missing,Coexist (Deluxe),The xx
1981,Tides,Coexist (Deluxe),The xx
1982,Unfold,Coexist (Deluxe),The xx
1983,Swept Away,Coexist (Deluxe),The xx
1984,Our Song,Coexist (Deluxe),The xx
1985,Angels (Live),Coexist (Deluxe),The xx
1986,Chained (Live),Coexist (Deluxe),The xx
1987,Reunion & Sunset (Live),Coexist (Deluxe),The xx
1988,Basic Space (Jamie xx Space Bass Mix),Basic Space,The xx
1989,Basic Space (M.A.T.H.E.S. Remix),Basic Space,The xx
1990,Basic Space (DiskJokke Remix),Basic Space,The xx
1991,Basic Space (Astronomer Remix),Basic Space,The xx
1992,Basic Space (Sampha Remix),Basic Space,The xx
1993,Basic Space (Pariah Remix),Basic Space,The xx
1994,Intro,xx,The xx
1995,VCR,xx,The xx
1996,Crystalised,xx,The xx
1997,Islands,xx,The xx
1998,Heart Skipped A Beat,xx,The xx
1999,Fantasy,xx,The xx
2000,Shelter,xx,The xx
2001,Basic Space,xx,The xx
2002,Infinity,xx,The xx
2003,Night Time,xx,The xx
2004,Stars,xx,The xx
2005,Lips (Edu Imbernon Remix),Lips (Edu Imbernon Remix),The xx
2006,On Hold (Jamie xx Remix),On Hold (Jamie xx Remix),The xx
2007,A Violent Noise (Four Tet Remix),A Violent Noise (Four Tet Remix),The xx
2008,Chained (LIAR Remix),Chained (LIAR Remix),The xx
2009,Reunion (Edu Imbernon Remix),Reunion (Edu Imbernon Remix),The xx
2010,Fiction,Fiction,The xx
2011,Together,Fiction,The xx
2012,Fiction (Pearson Sound Remix),Fiction,The xx
2013,Fiction (Maya Jane Coles Remix),Fiction,The xx
2014,Fiction (Marcus Worgull Remix),Fiction,The xx
2015,Reunion (Âme Remix),Innervisions Remixes,The xx
2016,Tides (Dixon Remix),Innervisions Remixes,The xx
2017,Fiction (Marcus Worgull Remix),Innervisions Remixes,The xx
2018,Sunset (Jamie xx Edit),Jamie xx Edits,The xx
2019,Reconsider (Jamie xx Edit),Jamie xx Edits,The xx
2020,Sunset (Jamie Jones Remix),Sunset (Jamie Jones Remix),The xx
2021,Sunset (Kim Ann Foxman Remix),Sunset (Kim Ann Foxman Remix),The xx
2022,Angels (Four Tet Remix),Angels (Four Tet Remix),The xx
2023,Chained (John Talabot and Pional Blinded Remix),Chained (John Talabot and Pional Blinded Remix),The xx
2024,VCR,VCR,The xx
2025,Insects,VCR,The xx
2026,Desvelado (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2027,Dígale (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2028,Le Pediré (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2029,Besos y Copas (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2030,Cuida Bien A Tu Mamá (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2031,Contra El Tiempo (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2032,Ojalá Te Animes (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2033,Sergio El Bailador (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2034,A Tu Lado (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2035,Triste Recuerdo (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2036,Se Murió De Amor (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2037,Separarnos (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2038,Se Me Olvidó Olvidarte (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2039,Cosas Del Amor (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2040,Para Ti Con Amor (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2041,La Rosa (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2042,Vive (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2043,Abrázame Y Bésame (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2044,Te Voy A Amar (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2045,Ya Lo Sé Que Tú Te Vas (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2046,Móntame (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2047,Nada De Nada (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2048,Qué Más Te Puedo Dar (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2049,Y Te Lo Pido (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2050,Para Que Baile Mi Pueblo (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía - Por La Puerta Grande (En Vivo),Bobby Pulido
2051,Para Ti Con Amor (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2052,La Rosa (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2053,Vive (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2054,Abrázame Y Bésame (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2055,Te Voy A Amar (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2056,Ya Lo Sé Que Tú Te Vas (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2057,Móntame (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2058,Nada De Nada (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2059,Qué Más Te Puedo Dar (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2060,Y Te Lo Pido (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2061,Para Que Baile Mi Pueblo (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2062,Amor Se Escribe Con Llanto (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2063,Otra Como Tú (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2064,Llorar (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2065,Cumbia Vallenata (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2066,¿A Dónde Van Los Muertos? (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol.2/En Vivo),Bobby Pulido
2067,Desvelado (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2068,Dígale (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2069,Le Pediré (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2070,Besos y Copas (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2071,Cuida Bien A Tu Mamá (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2072,Contra El Tiempo (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2073,Ojalá Te Animes (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2074,Sergio El Bailador (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2075,A Tu Lado (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2076,Triste Recuerdo (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2077,Se Murió De Amor (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2078,Separarnos (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2079,Se Me Olvidó Olvidarte (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2080,Cosas Del Amor (En Vivo),Bobby Pulido & Friends Una Tuya Y Una Mía (Vol. 1 / En Vivo),Bobby Pulido
2081,Se Ve Linda,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2082,Desvelado,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2083,Se Murió De Amor,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2084,Le Pediré,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2085,Ojalá Te Animes,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2086,Enséñame,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2087,Llegaste A Mi Vida,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2088,La Rosa,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2089,Qué Más Te Puedo Dar,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2090,Móntame,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2091,Un Golpe De Suerte,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2092,Te Voy A Amar,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2093,Perdóname (Cumbia),Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2094,Se Me Olvidó Olvidarte,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2095,No Sé Por Qué,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2096,Obsesión,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2097,Sabes,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2098,Mi Alma Esta Enamorada,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2099,Cuando Me Dejes De Amar,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2100,Dime Qué Debo Hacer,Rosas Y Bombones Con Bobby Pulido,Bobby Pulido
2101,Vive,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2102,Desvelado,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2103,Se Murió De Amor,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2104,Ojalá Te Animes,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2105,Le Pediré,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2106,Enséñame,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2107,Nada De Nada,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2108,Qué Más Te Puedo Dar,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2109,Te Voy A Amar,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2110,Móntame,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2111,Perdóname (Cumbia),"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2112,Obsesión,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2113,Se Me Olvidó Olvidarte,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2114,Margarita,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2115,La Plancha,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2116,Las Movidas,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2117,Enamórate De Mí,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2118,Nunca Te Olvidaré,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2119,Donde Está Mi Raza?,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2120,Calles Del Amor,"Fiesta Navidad Con Bobby Pulido ""Merry Christmas""",Bobby Pulido
2121,Desvelado,Duelo Romántico,Bobby Pulido
2122,Estúpido Romántico,Duelo Romántico,Bobby Pulido
2123,Se Murió De Amor,Duelo Romántico,Bobby Pulido
2124,Ayer Y Hoy,Duelo Romántico,Bobby Pulido
2125,Le Pediré,Duelo Romántico,Bobby Pulido
2126,No Te Olvidaré,Duelo Romántico,Bobby Pulido
2127,Enséñame,Duelo Romántico,Bobby Pulido
2128,Amigo Mío,Duelo Romántico,Bobby Pulido
2129,Llegaste A Mi Vida,Duelo Romántico,Bobby Pulido
2130,¿Qué Será?,Duelo Romántico,Bobby Pulido
2131,La Rosa,Duelo Romántico,Bobby Pulido
2132,Ven Devórame Otra Vez,Duelo Romántico,Bobby Pulido
2133,Qué Más Te Puedo Dar,Duelo Romántico,Bobby Pulido
2134,Soy Como Soy,Duelo Romántico,Bobby Pulido
2135,Te Voy A Amar,Duelo Romántico,Bobby Pulido
2136,Laura,Duelo Romántico,Bobby Pulido
2137,Perdóname (Cumbia),Duelo Romántico,Bobby Pulido
2138,No Quiero Volver,Duelo Romántico,Bobby Pulido
2139,Se Me Olvidó Olvidarte,Duelo Romántico,Bobby Pulido
2140,No Es Amor,Duelo Romántico,Bobby Pulido
2141,Desvelado,Lo Más Romántico De,Bobby Pulido
2142,Se Murió De Amor,Lo Más Romántico De,Bobby Pulido
2143,Le Pediré,Lo Más Romántico De,Bobby Pulido
2144,Llegaste A Mi Vida,Lo Más Romántico De,Bobby Pulido
2145,Te Voy A Amar,Lo Más Romántico De,Bobby Pulido
2146,Un Golpe De Suerte,Lo Más Romántico De,Bobby Pulido
2147,Sabes,Lo Más Romántico De,Bobby Pulido
2148,No Sé Por Qué,Lo Más Romántico De,Bobby Pulido
2149,Como Siempre Te Soñé,Lo Más Romántico De,Bobby Pulido
2150,Cuando Me Dejes De Amar,Lo Más Romántico De,Bobby Pulido
2151,Quiero Decirte,Lo Más Romántico De,Bobby Pulido
2152,Sustancia,Lo Más Romántico De,Bobby Pulido
2153,Donde Estés,Lo Más Romántico De,Bobby Pulido
2154,Enamórate De Mí,Lo Más Romántico De,Bobby Pulido
2155,Nunca Te Olvidaré,Lo Más Romántico De,Bobby Pulido
2156,Del Uno A Seis,Lo Más Romántico De,Bobby Pulido
2157,Ni Un Minuto Más,Lo Más Romántico De,Bobby Pulido
2158,Calles Del Amor,Lo Más Romántico De,Bobby Pulido
2159,La Rosa,Lo Más Romántico De,Bobby Pulido
2160,Enséñame,Lo Más Romántico De,Bobby Pulido
2161,Intro/Se Murió El Amor (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2162,Ojalá Te Animes (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2163,La Rosa (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2164,Vanidosa (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2165,Móntame (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2166,Le Pediré (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2167,Vive (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2168,The Hits Medley: Desvelado/Enséname/A Tu Lado (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2169,Contigo (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2170,Amor De Los Dos (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2171,Homenaje A Los Grandes: Palabra De Hombre/ Como Le Hare/ Ya Ves/ Ahora Qué Hago Sin Ti (En Vivo),En Vivo Desde Las Vegas,Bobby Pulido
2172,Desvelado,Lo Más Escuchado De,Bobby Pulido
2173,Se Murió De Amor,Lo Más Escuchado De,Bobby Pulido
2174,Le Pediré,Lo Más Escuchado De,Bobby Pulido
2175,Llegaste A Mi Vida,Lo Más Escuchado De,Bobby Pulido
2176,Ojalá Te Animes,Lo Más Escuchado De,Bobby Pulido
2177,La Rosa,Lo Más Escuchado De,Bobby Pulido
2178,Enséñame,Lo Más Escuchado De,Bobby Pulido
2179,Ayer Y Hoy,Lo Más Escuchado De,Bobby Pulido
2180,Las Movidas,Lo Más Escuchado De,Bobby Pulido
2181,Qué Más Te Puedo Dar,Lo Más Escuchado De,Bobby Pulido
2182,Móntame,Lo Más Escuchado De,Bobby Pulido
2183,Vive,Lo Más Escuchado De,Bobby Pulido
2184,La Plancha,Lo Más Escuchado De,Bobby Pulido
2185,Te Voy A Amar,Lo Más Escuchado De,Bobby Pulido
2186,Perdóname (Cumbia),Lo Más Escuchado De,Bobby Pulido
2187,Donde Está Mi Raza?,Lo Más Escuchado De,Bobby Pulido
2188,Obsesión,Lo Más Escuchado De,Bobby Pulido
2189,Un Golpe De Suerte,Lo Más Escuchado De,Bobby Pulido
2190,Enamórate De Mí,Lo Más Escuchado De,Bobby Pulido
2191,Se Me Olvidó Olvidarte,Lo Más Escuchado De,Bobby Pulido
2192,Ojalá Te Animes,Sólo Hits (20 Éxitos),Bobby Pulido
2193,Obsesión,Sólo Hits (20 Éxitos),Bobby Pulido
2194,Sustancia,Sólo Hits (20 Éxitos),Bobby Pulido
2195,Ayer Y Hoy,Sólo Hits (20 Éxitos),Bobby Pulido
2196,Del Uno A Seis,Sólo Hits (20 Éxitos),Bobby Pulido
2197,Móntame,Sólo Hits (20 Éxitos),Bobby Pulido
2198,Las Movidas,Sólo Hits (20 Éxitos),Bobby Pulido
2199,Te Dejo Libre,Sólo Hits (20 Éxitos),Bobby Pulido
2200,No Me Acostumbro,Sólo Hits (20 Éxitos),Bobby Pulido
2201,Just One More Chance,Sólo Hits (20 Éxitos),Bobby Pulido
2202,Vive,Sólo Hits (20 Éxitos),Bobby Pulido
2203,Enamórate De Mí,Sólo Hits (20 Éxitos),Bobby Pulido
2204,Atrevete A Olvidarme (Album Version),Sólo Hits (20 Éxitos),Bobby Pulido
2205,Donde Está Mi Raza?,Sólo Hits (20 Éxitos),Bobby Pulido
2206,Calles Del Amor,Sólo Hits (20 Éxitos),Bobby Pulido
2207,Perdóname (Cumbia),Sólo Hits (20 Éxitos),Bobby Pulido
2208,De Cual Fumaste (Album Version),Sólo Hits (20 Éxitos),Bobby Pulido
2209,Seis Pies Abajo (Album Version),Sólo Hits (20 Éxitos),Bobby Pulido
2210,Quítame La Vida,Sólo Hits (20 Éxitos),Bobby Pulido
2211,Solo En La Lluvia (Album Version),Sólo Hits (20 Éxitos),Bobby Pulido
2212,Obsesión,Gran Encuentro (20 Éxitos Originales),Bobby Pulido
2213,Perdóname (Cumbia),Gran Encuentro (20 Éxitos Originales),Bobby Pulido
2214,Ya Ahora Es Tarde,Gran Encuentro (20 Éxitos Originales),Bobby Pulido
2215,Calles Del Amor,Gran Encuentro (20 Éxitos Originales),Bobby Pulido
2216,Un Ser Enamorado,Gran Encuentro (20 Éxitos Originales),Bobby Pulido
